,Date,3 mo
3090,2002-05-09,1.77
3091,2002-05-10,1.77
3092,2002-05-13,1.79
3093,2002-05-14,1.78
3094,2002-05-15,1.76
3095,2002-05-16,1.75
3096,2002-05-17,1.76
3097,2002-05-20,1.77
3098,2002-05-21,1.75
3099,2002-05-22,1.74
3100,2002-05-23,1.74
3101,2002-05-24,1.74
3102,2002-05-28,1.77
3103,2002-05-29,1.75
3104,2002-05-30,1.75
3105,2002-05-31,1.74
3106,2002-06-03,1.77
3107,2002-06-04,1.76
3108,2002-06-05,1.75
3109,2002-06-06,1.74
3110,2002-06-07,1.74
3111,2002-06-10,1.76
3112,2002-06-11,1.75
3113,2002-06-12,1.74
3114,2002-06-13,1.72
3115,2002-06-14,1.71
3116,2002-06-17,1.74
3117,2002-06-18,1.73
3118,2002-06-19,1.71
3119,2002-06-20,1.73
3120,2002-06-21,1.72
3121,2002-06-24,1.74
3122,2002-06-25,1.73
3123,2002-06-26,1.70
3124,2002-06-27,1.70
3125,2002-06-28,1.70
3126,2002-07-01,1.72
3127,2002-07-02,1.72
3128,2002-07-03,1.72
3129,2002-07-05,1.72
3130,2002-07-08,1.73
3131,2002-07-09,1.72
3132,2002-07-10,1.72
3133,2002-07-11,1.72
3134,2002-07-12,1.71
3135,2002-07-15,1.72
3136,2002-07-16,1.72
3137,2002-07-17,1.72
3138,2002-07-18,1.72
3139,2002-07-19,1.71
3140,2002-07-22,1.70
3141,2002-07-23,1.70
3142,2002-07-24,1.69
3143,2002-07-25,1.70
3144,2002-07-26,1.69
3145,2002-07-29,1.72
3146,2002-07-30,1.72
3147,2002-07-31,1.71
3148,2002-08-01,1.68
3149,2002-08-02,1.63
3150,2002-08-05,1.64
3151,2002-08-06,1.65
3152,2002-08-07,1.59
3153,2002-08-08,1.62
3154,2002-08-09,1.62
3155,2002-08-12,1.68
3156,2002-08-13,1.63
3157,2002-08-14,1.64
3158,2002-08-15,1.62
3159,2002-08-16,1.62
3160,2002-08-19,1.67
3161,2002-08-20,1.62
3162,2002-08-21,1.63
3163,2002-08-22,1.65
3164,2002-08-23,1.65
3165,2002-08-26,1.68
3166,2002-08-27,1.68
3167,2002-08-28,1.67
3168,2002-08-29,1.68
3169,2002-08-30,1.69
3170,2002-09-03,1.64
3171,2002-09-04,1.63
3172,2002-09-05,1.61
3173,2002-09-06,1.66
3174,2002-09-09,1.69
3175,2002-09-10,1.68
3176,2002-09-11,1.69
3177,2002-09-12,1.69
3178,2002-09-13,1.69
3179,2002-09-16,1.71
3180,2002-09-17,1.70
3181,2002-09-18,1.68
3182,2002-09-19,1.65
3183,2002-09-20,1.65
3184,2002-09-23,1.65
3185,2002-09-24,1.65
3186,2002-09-25,1.66
3187,2002-09-26,1.65
3188,2002-09-27,1.63
3189,2002-09-30,1.57
3190,2002-10-01,1.59
3191,2002-10-02,1.58
3192,2002-10-03,1.57
3193,2002-10-04,1.61
3194,2002-10-07,1.63
3195,2002-10-08,1.61
3196,2002-10-09,1.57
3197,2002-10-10,1.58
3198,2002-10-11,1.58
3199,2002-10-15,1.68
3200,2002-10-16,1.66
3201,2002-10-17,1.67
3202,2002-10-18,1.67
3203,2002-10-21,1.71
3204,2002-10-22,1.69
3205,2002-10-23,1.68
3206,2002-10-24,1.65
3207,2002-10-25,1.64
3208,2002-10-28,1.59
3209,2002-10-29,1.51
3210,2002-10-30,1.51
3211,2002-10-31,1.44
3212,2002-11-01,1.43
3213,2002-11-04,1.43
3214,2002-11-05,1.42
3215,2002-11-06,1.23
3216,2002-11-07,1.22
3217,2002-11-08,1.22
3218,2002-11-12,1.22
3219,2002-11-13,1.21
3220,2002-11-14,1.22
3221,2002-11-15,1.22
3222,2002-11-18,1.23
3223,2002-11-19,1.21
3224,2002-11-20,1.22
3225,2002-11-21,1.22
3226,2002-11-22,1.23
3227,2002-11-25,1.24
3228,2002-11-26,1.22
3229,2002-11-27,1.23
3230,2002-11-29,1.22
3231,2002-12-02,1.24
3232,2002-12-03,1.23
3233,2002-12-04,1.22
3234,2002-12-05,1.22
3235,2002-12-06,1.21
3236,2002-12-09,1.23
3237,2002-12-10,1.21
3238,2002-12-11,1.21
3239,2002-12-12,1.21
3240,2002-12-13,1.21
3241,2002-12-16,1.23
3242,2002-12-17,1.22
3243,2002-12-18,1.21
3244,2002-12-19,1.21
3245,2002-12-20,1.21
3246,2002-12-23,1.19
3247,2002-12-24,1.19
3248,2002-12-26,1.18
3249,2002-12-27,1.16
3250,2002-12-30,1.22
3251,2002-12-31,1.22
3252,2003-01-02,1.22
3253,2003-01-03,1.22
3254,2003-01-06,1.21
3255,2003-01-07,1.19
3256,2003-01-08,1.19
3257,2003-01-09,1.20
3258,2003-01-10,1.20
3259,2003-01-13,1.21
3260,2003-01-14,1.19
3261,2003-01-15,1.20
3262,2003-01-16,1.18
3263,2003-01-17,1.18
3264,2003-01-21,1.19
3265,2003-01-22,1.17
3266,2003-01-23,1.17
3267,2003-01-24,1.16
3268,2003-01-27,1.17
3269,2003-01-28,1.18
3270,2003-01-29,1.18
3271,2003-01-30,1.18
3272,2003-01-31,1.18
3273,2003-02-03,1.18
3274,2003-02-04,1.16
3275,2003-02-05,1.18
3276,2003-02-06,1.17
3277,2003-02-07,1.17
3278,2003-02-10,1.17
3279,2003-02-11,1.18
3280,2003-02-12,1.18
3281,2003-02-13,1.17
3282,2003-02-14,1.18
3283,2003-02-18,1.19
3284,2003-02-19,1.18
3285,2003-02-20,1.19
3286,2003-02-21,1.19
3287,2003-02-24,1.21
3288,2003-02-25,1.20
3289,2003-02-26,1.21
3290,2003-02-27,1.21
3291,2003-02-28,1.20
3292,2003-03-03,1.20
3293,2003-03-04,1.19
3294,2003-03-05,1.18
3295,2003-03-06,1.18
3296,2003-03-07,1.12
3297,2003-03-10,1.08
3298,2003-03-11,1.10
3299,2003-03-12,1.10
3300,2003-03-13,1.12
3301,2003-03-14,1.13
3302,2003-03-17,1.15
3303,2003-03-18,1.14
3304,2003-03-19,1.16
3305,2003-03-20,1.17
3306,2003-03-21,1.18
3307,2003-03-24,1.17
3308,2003-03-25,1.18
3309,2003-03-26,1.18
3310,2003-03-27,1.16
3311,2003-03-28,1.14
3312,2003-03-31,1.14
3313,2003-04-01,1.12
3314,2003-04-02,1.13
3315,2003-04-03,1.11
3316,2003-04-04,1.11
3317,2003-04-07,1.17
3318,2003-04-08,1.15
3319,2003-04-09,1.13
3320,2003-04-10,1.14
3321,2003-04-11,1.17
3322,2003-04-14,1.20
3323,2003-04-15,1.18
3324,2003-04-16,1.17
3325,2003-04-17,1.18
3326,2003-04-21,1.18
3327,2003-04-22,1.18
3328,2003-04-23,1.17
3329,2003-04-24,1.15
3330,2003-04-25,1.14
3331,2003-04-28,1.14
3332,2003-04-29,1.15
3333,2003-04-30,1.13
3334,2003-05-01,1.10
3335,2003-05-02,1.12
3336,2003-05-05,1.13
3337,2003-05-06,1.10
3338,2003-05-07,1.11
3339,2003-05-08,1.09
3340,2003-05-09,1.11
3341,2003-05-12,1.10
3342,2003-05-13,1.09
3343,2003-05-14,1.06
3344,2003-05-15,1.06
3345,2003-05-16,1.05
3346,2003-05-19,1.05
3347,2003-05-20,1.04
3348,2003-05-21,1.06
3349,2003-05-22,1.08
3350,2003-05-23,1.08
3351,2003-05-27,1.09
3352,2003-05-28,1.12
3353,2003-05-29,1.10
3354,2003-05-30,1.11
3355,2003-06-02,1.14
3356,2003-06-03,1.08
3357,2003-06-04,1.05
3358,2003-06-05,1.04
3359,2003-06-06,1.05
3360,2003-06-09,1.03
3361,2003-06-10,0.97
3362,2003-06-11,0.94
3363,2003-06-12,0.92
3364,2003-06-13,0.86
3365,2003-06-16,0.87
3366,2003-06-17,0.90
3367,2003-06-18,0.89
3368,2003-06-19,0.81
3369,2003-06-20,0.83
3370,2003-06-23,0.85
3371,2003-06-24,0.83
3372,2003-06-25,0.92
3373,2003-06-26,0.91
3374,2003-06-27,0.87
3375,2003-06-30,0.90
3376,2003-07-01,0.89
3377,2003-07-02,0.87
3378,2003-07-03,0.87
3379,2003-07-07,0.92
3380,2003-07-08,0.92
3381,2003-07-09,0.90
3382,2003-07-10,0.89
3383,2003-07-11,0.89
3384,2003-07-14,0.91
3385,2003-07-15,0.92
3386,2003-07-16,0.91
3387,2003-07-17,0.90
3388,2003-07-18,0.91
3389,2003-07-21,0.93
3390,2003-07-22,0.93
3391,2003-07-23,0.93
3392,2003-07-24,0.93
3393,2003-07-25,0.93
3394,2003-07-28,0.97
3395,2003-07-29,0.99
3396,2003-07-30,0.98
3397,2003-07-31,0.96
3398,2003-08-01,0.95
3399,2003-08-04,0.97
3400,2003-08-05,0.96
3401,2003-08-06,0.95
3402,2003-08-07,0.95
3403,2003-08-08,0.96
3404,2003-08-11,0.96
3405,2003-08-12,0.95
3406,2003-08-13,0.96
3407,2003-08-14,0.96
3408,2003-08-15,0.95
3409,2003-08-18,0.96
3410,2003-08-19,0.96
3411,2003-08-20,0.96
3412,2003-08-21,0.97
3413,2003-08-22,0.98
3414,2003-08-25,1.02
3415,2003-08-26,1.01
3416,2003-08-27,1.00
3417,2003-08-28,0.99
3418,2003-08-29,0.98
3419,2003-09-02,0.98
3420,2003-09-03,0.97
3421,2003-09-04,0.97
3422,2003-09-05,0.96
3423,2003-09-08,0.97
3424,2003-09-09,0.96
3425,2003-09-10,0.96
3426,2003-09-11,0.96
3427,2003-09-12,0.96
3428,2003-09-15,0.96
3429,2003-09-16,0.93
3430,2003-09-17,0.95
3431,2003-09-18,0.96
3432,2003-09-19,0.95
3433,2003-09-22,0.95
3434,2003-09-23,0.93
3435,2003-09-24,0.95
3436,2003-09-25,0.94
3437,2003-09-26,0.94
3438,2003-09-29,0.96
3439,2003-09-30,0.95
3440,2003-10-01,0.95
3441,2003-10-02,0.94
3442,2003-10-03,0.94
3443,2003-10-06,0.94
3444,2003-10-07,0.92
3445,2003-10-08,0.91
3446,2003-10-09,0.91
3447,2003-10-10,0.92
3448,2003-10-14,0.93
3449,2003-10-15,0.93
3450,2003-10-16,0.93
3451,2003-10-17,0.93
3452,2003-10-20,0.95
3453,2003-10-21,0.93
3454,2003-10-22,0.96
3455,2003-10-23,0.96
3456,2003-10-24,0.95
3457,2003-10-27,0.98
3458,2003-10-28,0.96
3459,2003-10-29,0.96
3460,2003-10-30,0.96
3461,2003-10-31,0.96
3462,2003-11-03,0.96
3463,2003-11-04,0.95
3464,2003-11-05,0.96
3465,2003-11-06,0.96
3466,2003-11-07,0.96
3467,2003-11-10,0.97
3468,2003-11-12,0.95
3469,2003-11-13,0.94
3470,2003-11-14,0.95
3471,2003-11-17,0.96
3472,2003-11-18,0.96
3473,2003-11-19,0.95
3474,2003-11-20,0.95
3475,2003-11-21,0.94
3476,2003-11-24,0.96
3477,2003-11-25,0.95
3478,2003-11-26,0.94
3479,2003-11-28,0.93
3480,2003-12-01,0.95
3481,2003-12-02,0.94
3482,2003-12-03,0.94
3483,2003-12-04,0.93
3484,2003-12-05,0.92
3485,2003-12-08,0.93
3486,2003-12-09,0.93
3487,2003-12-10,0.93
3488,2003-12-11,0.90
3489,2003-12-12,0.91
3490,2003-12-15,0.90
3491,2003-12-16,0.91
3492,2003-12-17,0.90
3493,2003-12-18,0.89
3494,2003-12-19,0.88
3495,2003-12-22,0.90
3496,2003-12-23,0.90
3497,2003-12-24,0.90
3498,2003-12-26,0.87
3499,2003-12-29,0.90
3500,2003-12-30,0.94
3501,2003-12-31,0.95
3502,2004-01-02,0.93
3503,2004-01-05,0.91
3504,2004-01-06,0.91
3505,2004-01-07,0.91
3506,2004-01-08,0.88
3507,2004-01-09,0.87
3508,2004-01-12,0.89
3509,2004-01-13,0.89
3510,2004-01-14,0.88
3511,2004-01-15,0.88
3512,2004-01-16,0.89
3513,2004-01-20,0.89
3514,2004-01-21,0.89
3515,2004-01-22,0.88
3516,2004-01-23,0.90
3517,2004-01-26,0.90
3518,2004-01-27,0.91
3519,2004-01-28,0.94
3520,2004-01-29,0.94
3521,2004-01-30,0.92
3522,2004-02-02,0.94
3523,2004-02-03,0.94
3524,2004-02-04,0.94
3525,2004-02-05,0.94
3526,2004-02-06,0.93
3527,2004-02-09,0.94
3528,2004-02-10,0.95
3529,2004-02-11,0.93
3530,2004-02-12,0.93
3531,2004-02-13,0.92
3532,2004-02-17,0.95
3533,2004-02-18,0.94
3534,2004-02-19,0.94
3535,2004-02-20,0.94
3536,2004-02-23,0.97
3537,2004-02-24,0.97
3538,2004-02-25,0.96
3539,2004-02-26,0.96
3540,2004-02-27,0.96
3541,2004-03-01,0.97
3542,2004-03-02,0.97
3543,2004-03-03,0.97
3544,2004-03-04,0.96
3545,2004-03-05,0.94
3546,2004-03-08,0.96
3547,2004-03-09,0.96
3548,2004-03-10,0.96
3549,2004-03-11,0.97
3550,2004-03-12,0.96
3551,2004-03-15,0.96
3552,2004-03-16,0.96
3553,2004-03-17,0.93
3554,2004-03-18,0.93
3555,2004-03-19,0.94
3556,2004-03-22,0.95
3557,2004-03-23,0.95
3558,2004-03-24,0.93
3559,2004-03-25,0.94
3560,2004-03-26,0.95
3561,2004-03-29,0.96
3562,2004-03-30,0.96
3563,2004-03-31,0.95
3564,2004-04-01,0.93
3565,2004-04-02,0.95
3566,2004-04-05,0.94
3567,2004-04-06,0.94
3568,2004-04-07,0.95
3569,2004-04-08,0.93
3570,2004-04-12,0.94
3571,2004-04-13,0.94
3572,2004-04-14,0.95
3573,2004-04-15,0.95
3574,2004-04-16,0.94
3575,2004-04-19,0.96
3576,2004-04-20,0.97
3577,2004-04-21,0.99
3578,2004-04-22,0.97
3579,2004-04-23,0.98
3580,2004-04-26,0.99
3581,2004-04-27,0.98
3582,2004-04-28,0.97
3583,2004-04-29,0.97
3584,2004-04-30,0.98
3585,2004-05-03,1.00
3586,2004-05-04,1.00
3587,2004-05-05,0.99
3588,2004-05-06,1.00
3589,2004-05-07,1.07
3590,2004-05-10,1.08
3591,2004-05-11,1.05
3592,2004-05-12,1.04
3593,2004-05-13,1.00
3594,2004-05-14,0.99
3595,2004-05-17,1.06
3596,2004-05-18,1.05
3597,2004-05-19,1.04
3598,2004-05-20,1.03
3599,2004-05-21,1.03
3600,2004-05-24,1.07
3601,2004-05-25,1.07
3602,2004-05-26,1.08
3603,2004-05-27,1.06
3604,2004-05-28,1.08
3605,2004-06-01,1.17
3606,2004-06-02,1.17
3607,2004-06-03,1.17
3608,2004-06-04,1.21
3609,2004-06-07,1.24
3610,2004-06-08,1.27
3611,2004-06-09,1.27
3612,2004-06-10,1.30
3613,2004-06-14,1.41
3614,2004-06-15,1.34
3615,2004-06-16,1.30
3616,2004-06-17,1.28
3617,2004-06-18,1.29
3618,2004-06-21,1.33
3619,2004-06-22,1.32
3620,2004-06-23,1.29
3621,2004-06-24,1.29
3622,2004-06-25,1.31
3623,2004-06-28,1.38
3624,2004-06-29,1.38
3625,2004-06-30,1.33
3626,2004-07-01,1.22
3627,2004-07-02,1.30
3628,2004-07-06,1.34
3629,2004-07-07,1.30
3630,2004-07-08,1.27
3631,2004-07-09,1.28
3632,2004-07-12,1.34
3633,2004-07-13,1.34
3634,2004-07-14,1.34
3635,2004-07-15,1.35
3636,2004-07-16,1.35
3637,2004-07-19,1.35
3638,2004-07-20,1.36
3639,2004-07-21,1.35
3640,2004-07-22,1.37
3641,2004-07-23,1.38
3642,2004-07-26,1.45
3643,2004-07-27,1.46
3644,2004-07-28,1.46
3645,2004-07-29,1.45
3646,2004-07-30,1.45
3647,2004-08-02,1.50
3648,2004-08-03,1.48
3649,2004-08-04,1.49
3650,2004-08-05,1.48
3651,2004-08-06,1.44
3652,2004-08-09,1.51
3653,2004-08-10,1.50
3654,2004-08-11,1.44
3655,2004-08-12,1.43
3656,2004-08-13,1.44
3657,2004-08-16,1.49
3658,2004-08-17,1.48
3659,2004-08-18,1.49
3660,2004-08-19,1.48
3661,2004-08-20,1.49
3662,2004-08-23,1.54
3663,2004-08-24,1.54
3664,2004-08-25,1.54
3665,2004-08-26,1.55
3666,2004-08-27,1.56
3667,2004-08-30,1.61
3668,2004-08-31,1.59
3669,2004-09-01,1.58
3670,2004-09-02,1.60
3671,2004-09-03,1.65
3672,2004-09-07,1.66
3673,2004-09-08,1.65
3674,2004-09-09,1.64
3675,2004-09-10,1.66
3676,2004-09-13,1.66
3677,2004-09-14,1.66
3678,2004-09-15,1.67
3679,2004-09-16,1.67
3680,2004-09-17,1.71
3681,2004-09-20,1.73
3682,2004-09-21,1.72
3683,2004-09-22,1.71
3684,2004-09-23,1.72
3685,2004-09-24,1.73
3686,2004-09-27,1.74
3687,2004-09-28,1.72
3688,2004-09-29,1.72
3689,2004-09-30,1.71
3690,2004-10-01,1.71
3691,2004-10-04,1.71
3692,2004-10-05,1.71
3693,2004-10-06,1.71
3694,2004-10-07,1.70
3695,2004-10-08,1.71
3696,2004-10-12,1.72
3697,2004-10-13,1.72
3698,2004-10-14,1.74
3699,2004-10-15,1.76
3700,2004-10-18,1.81
3701,2004-10-19,1.82
3702,2004-10-20,1.82
3703,2004-10-21,1.85
3704,2004-10-22,1.85
3705,2004-10-25,1.90
3706,2004-10-26,1.91
3707,2004-10-27,1.92
3708,2004-10-28,1.91
3709,2004-10-29,1.91
3710,2004-11-01,1.99
3711,2004-11-02,1.97
3712,2004-11-03,1.96
3713,2004-11-04,1.98
3714,2004-11-05,2.03
3715,2004-11-08,2.07
3716,2004-11-09,2.08
3717,2004-11-10,2.08
3718,2004-11-12,2.08
3719,2004-11-15,2.12
3720,2004-11-16,2.14
3721,2004-11-17,2.13
3722,2004-11-18,2.13
3723,2004-11-19,2.15
3724,2004-11-22,2.20
3725,2004-11-23,2.19
3726,2004-11-24,2.18
3727,2004-11-26,2.21
3728,2004-11-29,2.23
3729,2004-11-30,2.23
3730,2004-12-01,2.22
3731,2004-12-02,2.22
3732,2004-12-03,2.21
3733,2004-12-06,2.25
3734,2004-12-07,2.25
3735,2004-12-08,2.24
3736,2004-12-09,2.24
3737,2004-12-10,2.25
3738,2004-12-13,2.24
3739,2004-12-14,2.21
3740,2004-12-15,2.21
3741,2004-12-16,2.20
3742,2004-12-17,2.20
3743,2004-12-20,2.22
3744,2004-12-21,2.20
3745,2004-12-22,2.18
3746,2004-12-23,2.19
3747,2004-12-27,2.26
3748,2004-12-28,2.25
3749,2004-12-29,2.22
3750,2004-12-30,2.22
3751,2004-12-31,2.22
3752,2005-01-03,2.32
3753,2005-01-04,2.33
3754,2005-01-05,2.33
3755,2005-01-06,2.31
3756,2005-01-07,2.32
3757,2005-01-10,2.36
3758,2005-01-11,2.34
3759,2005-01-12,2.34
3760,2005-01-13,2.35
3761,2005-01-14,2.37
3762,2005-01-18,2.39
3763,2005-01-19,2.37
3764,2005-01-20,2.35
3765,2005-01-21,2.36
3766,2005-01-24,2.37
3767,2005-01-25,2.39
3768,2005-01-26,2.41
3769,2005-01-27,2.44
3770,2005-01-28,2.46
3771,2005-01-31,2.51
3772,2005-02-01,2.51
3773,2005-02-02,2.51
3774,2005-02-03,2.48
3775,2005-02-04,2.47
3776,2005-02-07,2.51
3777,2005-02-08,2.49
3778,2005-02-09,2.51
3779,2005-02-10,2.51
3780,2005-02-11,2.55
3781,2005-02-14,2.59
3782,2005-02-15,2.59
3783,2005-02-16,2.57
3784,2005-02-17,2.58
3785,2005-02-18,2.61
3786,2005-02-22,2.67
3787,2005-02-23,2.67
3788,2005-02-24,2.69
3789,2005-02-25,2.74
3790,2005-02-28,2.76
3791,2005-03-01,2.75
3792,2005-03-02,2.74
3793,2005-03-03,2.76
3794,2005-03-04,2.76
3795,2005-03-07,2.76
3796,2005-03-08,2.75
3797,2005-03-09,2.76
3798,2005-03-10,2.75
3799,2005-03-11,2.76
3800,2005-03-14,2.80
3801,2005-03-15,2.81
3802,2005-03-16,2.80
3803,2005-03-17,2.79
3804,2005-03-18,2.81
3805,2005-03-21,2.85
3806,2005-03-22,2.89
3807,2005-03-23,2.83
3808,2005-03-24,2.84
3809,2005-03-28,2.84
3810,2005-03-29,2.84
3811,2005-03-30,2.83
3812,2005-03-31,2.79
3813,2005-04-01,2.80
3814,2005-04-04,2.80
3815,2005-04-05,2.79
3816,2005-04-06,2.76
3817,2005-04-07,2.77
3818,2005-04-08,2.79
3819,2005-04-11,2.76
3820,2005-04-12,2.76
3821,2005-04-13,2.77
3822,2005-04-14,2.78
3823,2005-04-15,2.79
3824,2005-04-18,2.90
3825,2005-04-19,2.91
3826,2005-04-20,2.87
3827,2005-04-21,2.88
3828,2005-04-22,2.93
3829,2005-04-25,2.93
3830,2005-04-26,2.91
3831,2005-04-27,2.89
3832,2005-04-28,2.88
3833,2005-04-29,2.90
3834,2005-05-02,2.93
3835,2005-05-03,2.91
3836,2005-05-04,2.87
3837,2005-05-05,2.81
3838,2005-05-06,2.87
3839,2005-05-09,2.91
3840,2005-05-10,2.90
3841,2005-05-11,2.87
3842,2005-05-12,2.88
3843,2005-05-13,2.83
3844,2005-05-16,2.89
3845,2005-05-17,2.88
3846,2005-05-18,2.86
3847,2005-05-19,2.87
3848,2005-05-20,2.90
3849,2005-05-23,2.97
3850,2005-05-24,2.94
3851,2005-05-25,2.95
3852,2005-05-26,2.94
3853,2005-05-27,2.97
3854,2005-05-31,2.99
3855,2005-06-01,2.97
3856,2005-06-02,2.97
3857,2005-06-03,3.01
3858,2005-06-06,3.02
3859,2005-06-07,3.02
3860,2005-06-08,3.02
3861,2005-06-09,2.99
3862,2005-06-10,3.01
3863,2005-06-13,3.03
3864,2005-06-14,3.01
3865,2005-06-15,3.00
3866,2005-06-16,2.98
3867,2005-06-17,2.99
3868,2005-06-20,3.02
3869,2005-06-21,3.02
3870,2005-06-22,3.03
3871,2005-06-23,3.07
3872,2005-06-24,3.09
3873,2005-06-27,3.15
3874,2005-06-28,3.14
3875,2005-06-29,3.13
3876,2005-06-30,3.13
3877,2005-07-01,3.17
3878,2005-07-05,3.22
3879,2005-07-06,3.19
3880,2005-07-07,3.15
3881,2005-07-08,3.17
3882,2005-07-11,3.19
3883,2005-07-12,3.21
3884,2005-07-13,3.22
3885,2005-07-14,3.23
3886,2005-07-15,3.26
3887,2005-07-18,3.30
3888,2005-07-19,3.31
3889,2005-07-20,3.30
3890,2005-07-21,3.35
3891,2005-07-22,3.38
3892,2005-07-25,3.44
3893,2005-07-26,3.43
3894,2005-07-27,3.40
3895,2005-07-28,3.41
3896,2005-07-29,3.42
3897,2005-08-01,3.48
3898,2005-08-02,3.49
3899,2005-08-03,3.46
3900,2005-08-04,3.47
3901,2005-08-05,3.52
3902,2005-08-08,3.54
3903,2005-08-09,3.52
3904,2005-08-10,3.51
3905,2005-08-11,3.51
3906,2005-08-12,3.52
3907,2005-08-15,3.54
3908,2005-08-16,3.54
3909,2005-08-17,3.52
3910,2005-08-18,3.50
3911,2005-08-19,3.52
3912,2005-08-22,3.53
3913,2005-08-23,3.53
3914,2005-08-24,3.53
3915,2005-08-25,3.54
3916,2005-08-26,3.55
3917,2005-08-29,3.54
3918,2005-08-30,3.54
3919,2005-08-31,3.52
3920,2005-09-01,3.48
3921,2005-09-02,3.46
3922,2005-09-06,3.52
3923,2005-09-07,3.49
3924,2005-09-08,3.48
3925,2005-09-09,3.49
3926,2005-09-12,3.51
3927,2005-09-13,3.47
3928,2005-09-14,3.42
3929,2005-09-15,3.45
3930,2005-09-16,3.50
3931,2005-09-19,3.58
3932,2005-09-20,3.61
3933,2005-09-21,3.41
3934,2005-09-22,3.47
3935,2005-09-23,3.48
3936,2005-09-26,3.52
3937,2005-09-27,3.49
3938,2005-09-28,3.46
3939,2005-09-29,3.54
3940,2005-09-30,3.55
3941,2005-10-03,3.61
3942,2005-10-04,3.63
3943,2005-10-05,3.58
3944,2005-10-06,3.61
3945,2005-10-07,3.63
3946,2005-10-11,3.73
3947,2005-10-12,3.70
3948,2005-10-13,3.75
3949,2005-10-14,3.78
3950,2005-10-17,3.86
3951,2005-10-18,3.85
3952,2005-10-19,3.86
3953,2005-10-20,3.85
3954,2005-10-21,3.87
3955,2005-10-24,3.92
3956,2005-10-25,3.93
3957,2005-10-26,3.90
3958,2005-10-27,3.88
3959,2005-10-28,3.93
3960,2005-10-31,3.98
3961,2005-11-01,3.96
3962,2005-11-02,3.94
3963,2005-11-03,3.94
3964,2005-11-04,3.98
3965,2005-11-07,3.96
3966,2005-11-08,3.96
3967,2005-11-09,3.99
3968,2005-11-10,3.97
3969,2005-11-14,4.02
3970,2005-11-15,4.01
3971,2005-11-16,4.00
3972,2005-11-17,4.01
3973,2005-11-18,4.01
3974,2005-11-21,4.00
3975,2005-11-22,3.93
3976,2005-11-23,3.95
3977,2005-11-25,3.95
3978,2005-11-28,3.98
3979,2005-11-29,3.98
3980,2005-11-30,3.95
3981,2005-12-01,3.97
3982,2005-12-02,3.99
3983,2005-12-05,4.04
3984,2005-12-06,4.04
3985,2005-12-07,4.03
3986,2005-12-08,3.94
3987,2005-12-09,3.94
3988,2005-12-12,3.90
3989,2005-12-13,3.91
3990,2005-12-14,3.89
3991,2005-12-15,3.93
3992,2005-12-16,3.93
3993,2005-12-19,3.96
3994,2005-12-20,3.95
3995,2005-12-21,3.98
3996,2005-12-22,3.98
3997,2005-12-23,3.99
3998,2005-12-27,3.98
3999,2005-12-28,3.95
4000,2005-12-29,4.01
4001,2005-12-30,4.08
4002,2006-01-03,4.16
4003,2006-01-04,4.19
4004,2006-01-05,4.20
4005,2006-01-06,4.22
4006,2006-01-09,4.23
4007,2006-01-10,4.29
4008,2006-01-11,4.30
4009,2006-01-12,4.32
4010,2006-01-13,4.33
4011,2006-01-17,4.38
4012,2006-01-18,4.35
4013,2006-01-19,4.35
4014,2006-01-20,4.35
4015,2006-01-23,4.38
4016,2006-01-24,4.40
4017,2006-01-25,4.42
4018,2006-01-26,4.45
4019,2006-01-27,4.45
4020,2006-01-30,4.48
4021,2006-01-31,4.47
4022,2006-02-01,4.47
4023,2006-02-02,4.48
4024,2006-02-03,4.48
4025,2006-02-06,4.48
4026,2006-02-07,4.49
4027,2006-02-08,4.50
4028,2006-02-09,4.52
4029,2006-02-10,4.53
4030,2006-02-13,4.55
4031,2006-02-14,4.55
4032,2006-02-15,4.55
4033,2006-02-16,4.55
4034,2006-02-17,4.54
4035,2006-02-21,4.56
4036,2006-02-22,4.57
4037,2006-02-23,4.59
4038,2006-02-24,4.60
4039,2006-02-27,4.62
4040,2006-02-28,4.62
4041,2006-03-01,4.60
4042,2006-03-02,4.62
4043,2006-03-03,4.62
4044,2006-03-06,4.60
4045,2006-03-07,4.60
4046,2006-03-08,4.58
4047,2006-03-09,4.60
4048,2006-03-10,4.62
4049,2006-03-13,4.61
4050,2006-03-14,4.59
4051,2006-03-15,4.63
4052,2006-03-16,4.62
4053,2006-03-17,4.64
4054,2006-03-20,4.66
4055,2006-03-21,4.69
4056,2006-03-22,4.69
4057,2006-03-23,4.67
4058,2006-03-24,4.65
4059,2006-03-27,4.63
4060,2006-03-28,4.65
4061,2006-03-29,4.63
4062,2006-03-30,4.61
4063,2006-03-31,4.63
4064,2006-04-03,4.67
4065,2006-04-04,4.68
4066,2006-04-05,4.67
4067,2006-04-06,4.68
4068,2006-04-07,4.69
4069,2006-04-10,4.69
4070,2006-04-11,4.70
4071,2006-04-12,4.70
4072,2006-04-13,4.70
4073,2006-04-17,4.72
4074,2006-04-18,4.72
4075,2006-04-19,4.73
4076,2006-04-20,4.73
4077,2006-04-21,4.75
4078,2006-04-24,4.75
4079,2006-04-25,4.79
4080,2006-04-26,4.79
4081,2006-04-27,4.78
4082,2006-04-28,4.77
4083,2006-05-01,4.82
4084,2006-05-02,4.81
4085,2006-05-03,4.82
4086,2006-05-04,4.80
4087,2006-05-05,4.83
4088,2006-05-08,4.87
